OFFER_ID,OFFER_DESC,OFFER_TYPE,PRICE,VALIDITY_UNIT,VALIDITY
350801,BONUS Forfait 30 jours 2GB,DATA_BUNDLE,10500,DAY(S),30
350801,BONUS Forfait 30 jours 2GB,DATA_BUNDLE,10500,DAY(S),30
350801,BONUS Forfait 30 jours 2GB,DATA_BUNDLE,10500,DAY(S),30
350803,BONUS Forfait 30 jours 2GBx2,DATA_BUNDLE,0,DAY(S),30
350803,BONUS Forfait 30 jours 2GBx2,DATA_BUNDLE,0,DAY(S),30
350803,BONUS Forfait 30 jours 2GBx2,DATA_BUNDLE,0,DAY(S),30
350803,BONUS Forfait 30 jours 2GBx2,DATA_BUNDLE,0,DAY(S),30
35081,Forfait 30 jours 15GB MAX,DATA_BUNDLE,32000,DAY(S),30
35081,Forfait 30 jours 15GB MAX,DATA_BUNDLE,32000,DAY(S),30
35081,Forfait 30 jours 15GB MAX,DATA_BUNDLE,32000,DAY(S),30
35081,Forfait 30 jours 15GB MAX,DATA_BUNDLE,32000,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350811,BONUS Forfait 30 jours 15GB,DATA_BUNDLE,0,DAY(S),30
350813,BONUS Forfait 30 jours 15GBx2,DATA_BUNDLE,0,DAY(S),30
350813,BONUS Forfait 30 jours 15GBx2,DATA_BUNDLE,0,DAY(S),30
350813,BONUS Forfait 30 jours 15GBx2,DATA_BUNDLE,0,DAY(S),30
350813,BONUS Forfait 30 jours 15GBx2,DATA_BUNDLE,0,DAY(S),30
35082,Forfait 30 jours 3GB,DATA_BUNDLE,13000,DAY(S),30
35082,Forfait 30 jours 3GB,DATA_BUNDLE,13000,DAY(S),30
35082,Forfait 30 jours 3GB,DATA_BUNDLE,13000,DAY(S),30
35082,Forfait 30 jours 3GB,DATA_BUNDLE,13000,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350821,BONUS Forfait 30 jours 3GB,DATA_BUNDLE,14900,DAY(S),30
350823,BONUS Forfait 30 jours 3GBx2,DATA_BUNDLE,0,DAY(S),30
350823,BONUS Forfait 30 jours 3GBx2,DATA_BUNDLE,0,DAY(S),30
350823,BONUS Forfait 30 jours 3GBx2,DATA_BUNDLE,0,DAY(S),30
350823,BONUS Forfait 30 jours 3GBx2,DATA_BUNDLE,0,DAY(S),30
35083,Forfait 2 jours nuit 1GB Max,DATA_BUNDLE,2000,DAY(S),1
35083,Forfait 2 jours nuit 1GB Max,DATA_BUNDLE,2000,DAY(S),1
35083,Forfait 2 jours nuit 1GB Max,DATA_BUNDLE,2000,DAY(S),1
35083,Forfait 2 jours nuit 1GB Max,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
350831,BONUS Forfait nuit 2 jours 1GB,DATA_BUNDLE,2000,DAY(S),1
35084,Maxinet Debutant 190MB 1 jour,DATA_BUNDLE,250,DAY(S),1
35084,Maxinet Debutant 190MB 1 jour,DATA_BUNDLE,250,DAY(S),1
35084,Maxinet Debutant 190MB 1 jour,DATA_BUNDLE,250,DAY(S),1
35084,Maxinet Debutant 190MB 1 jour,DATA_BUNDLE,250,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350841,BONUS Forfait nuit 5 jours 5GB,DATA_BUNDLE,10000,DAY(S),1
350848,Maxinet Debutant 190MB + 38MB 1 jour,UPSELL,50,DAY(S),1
350848,Maxinet Debutant 190MB + 38MB 1 jour,UPSELL,50,DAY(S),1
350848,Maxinet Debutant 190MB + 38MB 1 jour,UPSELL,50,DAY(S),1
350848,Maxinet Debutant 190MB + 38MB 1 jour,UPSELL,50,DAY(S),1
350849,Maxinet Debutant 190MB + 76MB 1 jour,UPSELL,50,DAY(S),1
350849,Maxinet Debutant 190MB + 76MB 1 jour,UPSELL,50,DAY(S),1
350849,Maxinet Debutant 190MB + 76MB 1 jour,UPSELL,50,DAY(S),1
350849,Maxinet Debutant 190MB + 76MB 1 jour,UPSELL,50,DAY(S),1
35085,Forfait 7 jours 100MB,DATA_BUNDLE,530,DAY(S),7
35085,Forfait 7 jours 100MB,DATA_BUNDLE,530,DAY(S),7
35085,Forfait 7 jours 100MB,DATA_BUNDLE,530,DAY(S),7
35085,Forfait 7 jours 100MB,DATA_BUNDLE,530,DAY(S),7
350851,BONUS Forfait 7 jours 100MB,DATA_BUNDLE,-1,DAY(S),3
350851,BONUS Forfait 7 jours 100MB,DATA_BUNDLE,-1,DAY(S),3
350851,BONUS Forfait 7 jours 100MB,DATA_BUNDLE,-1,DAY(S),3
350851,BONUS Forfait 7 jours 100MB,DATA_BUNDLE,-1,DAY(S),3
35086,Forfait 7 jours 150MB,DATA_BUNDLE,795,DAY(S),7
35086,Forfait 7 jours 150MB,DATA_BUNDLE,795,DAY(S),7
35086,Forfait 7 jours 150MB,DATA_BUNDLE,795,DAY(S),7
35086,Forfait 7 jours 150MB,DATA_BUNDLE,795,DAY(S),7
350861,BONUS Forfait 7 jours 150MB,DATA_BUNDLE,-1,DAY(S),3
350861,BONUS Forfait 7 jours 150MB,DATA_BUNDLE,-1,DAY(S),3
350861,BONUS Forfait 7 jours 150MB,DATA_BUNDLE,-1,DAY(S),3
350861,BONUS Forfait 7 jours 150MB,DATA_BUNDLE,-1,DAY(S),3
35087,BONUS Whatsapp msg 1J,BONUS_DATA,0,DAY(S),1
35087,BONUS Whatsapp msg 1J,BONUS_DATA,0,DAY(S),1
35087,BONUS Whatsapp msg 1J,BONUS_DATA,0,DAY(S),1
35087,BONUS Whatsapp msg 1J,BONUS_DATA,0,DAY(S),1
35088,BONUS Whatsapp 1J,BONUS_DATA,0,DAY(S),1
35088,BONUS Whatsapp 1J,BONUS_DATA,0,DAY(S),1
35088,BONUS Whatsapp 1J,BONUS_DATA,0,DAY(S),1
35088,BONUS Whatsapp 1J,BONUS_DATA,0,DAY(S),1
35089,Forfait Bonana 40GB,DATA_BUNDLE,0,DAY(S),30
35089,Forfait Bonana 40GB,DATA_BUNDLE,0,DAY(S),30
35089,Forfait Bonana 40GB,DATA_BUNDLE,0,DAY(S),30
35089,Forfait Bonana 40GB,DATA_BUNDLE,0,DAY(S),30
35090,Forfait WIDGE 1 jour 20Mb,DATA_BUNDLE,100,DAY(S),1
35090,Forfait WIDGE 1 jour 20Mb,DATA_BUNDLE,100,DAY(S),1
35090,Forfait WIDGE 1 jour 20Mb,DATA_BUNDLE,100,DAY(S),1
35090,Forfait WIDGE 1 jour 20Mb,DATA_BUNDLE,100,DAY(S),1
35091,Forfait WIDGE 1 jour 28Mb,DATA_BUNDLE,130,DAY(S),1
35091,Forfait WIDGE 1 jour 28Mb,DATA_BUNDLE,130,DAY(S),1
35091,Forfait WIDGE 1 jour 28Mb,DATA_BUNDLE,130,DAY(S),1
35091,Forfait WIDGE 1 jour 28Mb,DATA_BUNDLE,130,DAY(S),1
35092,Forfait WIDGE 1 jour 1 Gb,DATA_BUNDLE,1000,DAY(S),1
35092,Forfait WIDGE 1 jour 1 Gb,DATA_BUNDLE,1000,DAY(S),1
35092,Forfait WIDGE 1 jour 1 Gb,DATA_BUNDLE,1000,DAY(S),1
35092,Forfait WIDGE 1 jour 1 Gb,DATA_BUNDLE,1000,DAY(S),1
35093,Forfait WIDGE 7 jours 350MB,DATA_BUNDLE,1645,DAY(S),7
35093,Forfait WIDGE 7 jours 350MB,DATA_BUNDLE,1645,DAY(S),7
35093,Forfait WIDGE 7 jours 350MB,DATA_BUNDLE,1645,DAY(S),7
35093,Forfait WIDGE 7 jours 350MB,DATA_BUNDLE,1645,DAY(S),7
35094,Forfait WIDGE 30 jours 2GB,DATA_BUNDLE,10000,DAY(S),30
35094,Forfait WIDGE 30 jours 2GB,DATA_BUNDLE,10000,DAY(S),30
35094,Forfait WIDGE 30 jours 2GB,DATA_BUNDLE,10000,DAY(S),30
35094,Forfait WIDGE 30 jours 2GB,DATA_BUNDLE,10000,DAY(S),30
35095,Forfait WIDGE 30 jours 5GB old,DATA_BUNDLE,16000,DAY(S),30
35095,Forfait WIDGE 30 jours 5GB old,DATA_BUNDLE,16000,DAY(S),30
35095,Forfait WIDGE 30 jours 5GB old,DATA_BUNDLE,16000,DAY(S),30
35095,Forfait WIDGE 30 jours 5GB old,DATA_BUNDLE,16000,DAY(S),30
35101,SIGE_Pub_1_mois,DATA_BUNDLE,5945,DAY(S),30
35101,SIGE_Pub_1_mois,DATA_BUNDLE,5945,DAY(S),30
35101,SIGE_Pub_1_mois,DATA_BUNDLE,5945,DAY(S),30
35101,SIGE_Pub_1_mois,DATA_BUNDLE,5945,DAY(S),30
35102,SIGE_Pub_3_mois,DATA_BUNDLE,17835,DAY(S),90
35102,SIGE_Pub_3_mois,DATA_BUNDLE,17835,DAY(S),90
35102,SIGE_Pub_3_mois,DATA_BUNDLE,17835,DAY(S),90
35102,SIGE_Pub_3_mois,DATA_BUNDLE,17835,DAY(S),90
35103,SIGE_Pub_6_mois,DATA_BUNDLE,35670,DAY(S),180
35103,SIGE_Pub_6_mois,DATA_BUNDLE,35670,DAY(S),180
35103,SIGE_Pub_6_mois,DATA_BUNDLE,35670,DAY(S),180
35103,SIGE_Pub_6_mois,DATA_BUNDLE,35670,DAY(S),180
35104,SIGE_Pub_12_mois,DATA_BUNDLE,71340,DAY(S),365
35104,SIGE_Pub_12_mois,DATA_BUNDLE,71340,DAY(S),365
35104,SIGE_Pub_12_mois,DATA_BUNDLE,71340,DAY(S),365
35104,SIGE_Pub_12_mois,DATA_BUNDLE,71340,DAY(S),365
35105,Forfait Fidelite 100MB 1J,DATA_BUNDLE,0,DAY(S),1
35105,Forfait Fidelite 100MB 1J,DATA_BUNDLE,0,DAY(S),1
35105,Forfait Fidelite 100MB 1J,DATA_BUNDLE,0,DAY(S),1
35105,Forfait Fidelite 100MB 1J,DATA_BUNDLE,0,DAY(S),1
35106,Forfait Fidelite 250MB 1J,DATA_BUNDLE,0,DAY(S),1
35106,Forfait Fidelite 250MB 1J,DATA_BUNDLE,0,DAY(S),1
35106,Forfait Fidelite 250MB 1J,DATA_BUNDLE,0,DAY(S),1
35106,Forfait Fidelite 250MB 1J,DATA_BUNDLE,0,DAY(S),1
35107,Forfait Fidelite 500MB 1J,DATA_BUNDLE,0,DAY(S),1
35107,Forfait Fidelite 500MB 1J,DATA_BUNDLE,0,DAY(S),1
35107,Forfait Fidelite 500MB 1J,DATA_BUNDLE,0,DAY(S),1
35107,Forfait Fidelite 500MB 1J,DATA_BUNDLE,0,DAY(S),1
35108,MTN Staff Email Services,DATA_BUNDLE,0,MONTH(S),1
35108,MTN Staff Email Services,DATA_BUNDLE,0,MONTH(S),1
35108,MTN Staff Email Services,DATA_BUNDLE,0,MONTH(S),1
35108,MTN Staff Email Services,DATA_BUNDLE,0,MONTH(S),1
35110,Forfait ecole 1GB a 100F - 7 jours,DATA_BUNDLE,100,DAY(S),7
35110,Forfait ecole 1GB a 100F - 7 jours,DATA_BUNDLE,100,DAY(S),7
35110,Forfait ecole 1GB a 100F - 7 jours,DATA_BUNDLE,100,DAY(S),7
35110,Forfait ecole 1GB a 100F - 7 jours,DATA_BUNDLE,100,DAY(S),7
35113,Forfait SikarF 500MB journalier,DATA_BUNDLE,0,DAY(S),1
35113,Forfait SikarF 500MB journalier,DATA_BUNDLE,0,DAY(S),1
35113,Forfait SikarF 500MB journalier,DATA_BUNDLE,0,DAY(S),1
35113,Forfait SikarF 500MB journalier,DATA_BUNDLE,0,DAY(S),1
35116,Forfait LTE STAFF 30 jrs 60GB,DATA_BUNDLE,0,YEAR(S),10
35116,Forfait LTE STAFF 30 jrs 60GB,DATA_BUNDLE,0,YEAR(S),10
35116,Forfait LTE STAFF 30 jrs 60GB,DATA_BUNDLE,0,YEAR(S),10
35116,Forfait LTE STAFF 30 jrs 60GB,DATA_BUNDLE,0,YEAR(S),10
35117,Forfait LTE STAFF 30 jours 2 mbps,INACTIVEDB,0,YEAR(S),10
35117,Forfait LTE STAFF 30 jours 2 mbps,INACTIVEDB,0,YEAR(S),10
35117,Forfait LTE STAFF 30 jours 2 mbps,INACTIVEDB,0,YEAR(S),10
35117,Forfait LTE STAFF 30 jours 2 mbps,INACTIVEDB,0,YEAR(S),10
35118,Forfait LTE STAFF 30 jours 25GB,INACTIVEDB,0,YEAR(S),10
35118,Forfait LTE STAFF 30 jours 25GB,INACTIVEDB,0,YEAR(S),10
35118,Forfait LTE STAFF 30 jours 25GB,INACTIVEDB,0,YEAR(S),10
35118,Forfait LTE STAFF 30 jours 25GB,INACTIVEDB,0,YEAR(S),10
35119,Forfait LTE STAFF 30 jours 4 mbps,INACTIVEDB,0,YEAR(S),10
35119,Forfait LTE STAFF 30 jours 4 mbps,INACTIVEDB,0,YEAR(S),10
35119,Forfait LTE STAFF 30 jours 4 mbps,INACTIVEDB,0,YEAR(S),10
35119,Forfait LTE STAFF 30 jours 4 mbps,INACTIVEDB,0,YEAR(S),10
35120,Forfait LTE STAFF 30 jours 8 Mbps,INACTIVEDB,0,YEAR(S),10
35120,Forfait LTE STAFF 30 jours 8 Mbps,INACTIVEDB,0,YEAR(S),10
35120,Forfait LTE STAFF 30 jours 8 Mbps,INACTIVEDB,0,YEAR(S),10
35120,Forfait LTE STAFF 30 jours 8 Mbps,INACTIVEDB,0,YEAR(S),10
35121,Forfait LTE STAFF 30 jours illimite,INACTIVEDB,0,YEAR(S),10
35121,Forfait LTE STAFF 30 jours illimite,INACTIVEDB,0,YEAR(S),10
35121,Forfait LTE STAFF 30 jours illimite,INACTIVEDB,0,YEAR(S),10
35121,Forfait LTE STAFF 30 jours illimite,INACTIVEDB,0,YEAR(S),10
35122,MTNBIZ+ 50GB,INACTIVEDB,25000,LS_LTE_DEEV1,DAY(S)
35122,MTNBIZ+ 50GB,INACTIVEDB,25000,LS_LTE_DEEV1,DAY(S)
35122,MTNBIZ+ 50GB,INACTIVEDB,25000,LS_LTE_DEEV1,DAY(S)
35122,MTNBIZ+ 50GB,INACTIVEDB,25000,LS_LTE_DEEV1,DAY(S)
35123,MTNBIZ+ 150GB,DATA_BUNDLE,35000,LS_LTE_DEEV1,DAY(S)
35123,MTNBIZ+ 150GB,DATA_BUNDLE,35000,LS_LTE_DEEV1,DAY(S)
35123,MTNBIZ+ 150GB,DATA_BUNDLE,35000,LS_LTE_DEEV1,DAY(S)
35123,MTNBIZ+ 150GB,DATA_BUNDLE,35000,LS_LTE_DEEV1,DAY(S)
35124,MTNBIZ+ 300GB,DATA_BUNDLE,45000,LS_LTE_DEEV1,DAY(S)
35124,MTNBIZ+ 300GB,DATA_BUNDLE,45000,LS_LTE_DEEV1,DAY(S)
35124,MTNBIZ+ 300GB,DATA_BUNDLE,45000,LS_LTE_DEEV1,DAY(S)
35124,MTNBIZ+ 300GB,DATA_BUNDLE,45000,LS_LTE_DEEV1,DAY(S)
35125,MTNBIZ+ 4Mbps,DATA_BUNDLE,95000,LS_LTE_DEEV1,DAY(S)
35125,MTNBIZ+ 4Mbps,DATA_BUNDLE,95000,LS_LTE_DEEV1,DAY(S)
35125,MTNBIZ+ 4Mbps,DATA_BUNDLE,95000,LS_LTE_DEEV1,DAY(S)
35125,MTNBIZ+ 4Mbps,DATA_BUNDLE,95000,LS_LTE_DEEV1,DAY(S)
35126,MTNBIZ+ 8Mbps,DATA_BUNDLE,155000,LS_LTE_DEEV1,DAY(S)
35126,MTNBIZ+ 8Mbps,DATA_BUNDLE,155000,LS_LTE_DEEV1,DAY(S)
35126,MTNBIZ+ 8Mbps,DATA_BUNDLE,155000,LS_LTE_DEEV1,DAY(S)
35126,MTNBIZ+ 8Mbps,DATA_BUNDLE,155000,LS_LTE_DEEV1,DAY(S)
35127,MTNBIZ 4Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35127,MTNBIZ 4Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35127,MTNBIZ 4Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35127,MTNBIZ 4Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35128,MTNBIZ 8Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35128,MTNBIZ 8Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35128,MTNBIZ 8Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35128,MTNBIZ 8Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35129,MTNBIZ 10Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35129,MTNBIZ 10Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35129,MTNBIZ 10Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35129,MTNBIZ 10Mbps,DATA_BUNDLE,0,LS_LTE_DEEV1,YEAR(S)
35130,BONUS 1GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35130,BONUS 1GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35130,BONUS 1GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35130,BONUS 1GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35131,BONUS 2GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35131,BONUS 2GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35131,BONUS 2GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35131,BONUS 2GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35132,BONUS 4GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35132,BONUS 4GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35132,BONUS 4GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35132,BONUS 4GB BIZ+,DATA_BUNDLE,0,LS_LTE_DEEV1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35133,Fidelite 50MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35134,Fidelite 150MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35135,Fidelite 500MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35135,Fidelite 500MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35135,Fidelite 500MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35135,Fidelite 500MB 1J,DATA_BUNDLE,0,LS_CLASSIC_T1,DAY(S)
35136,Forfait Entreprise 30 jours 300MB par jour,DATA_BUNDLE,0,YEAR(S),10
35136,Forfait Entreprise 30 jours 300MB par jour,DATA_BUNDLE,0,YEAR(S),10
35136,Forfait Entreprise 30 jours 300MB par jour,DATA_BUNDLE,0,YEAR(S),10
35136,Forfait Entreprise 30 jours 300MB par jour,DATA_BUNDLE,0,YEAR(S),10
35137,Forfait Entreprise 30 jours 170MB par jour,DATA_BUNDLE,0,YEAR(S),10
35137,Forfait Entreprise 30 jours 170MB par jour,DATA_BUNDLE,0,YEAR(S),10
35137,Forfait Entreprise 30 jours 170MB par jour,DATA_BUNDLE,0,YEAR(S),10
35137,Forfait Entreprise 30 jours 170MB par jour,DATA_BUNDLE,0,YEAR(S),10
35140,Forfait 600MB - 400F,DATA_BUNDLE,400,LS_CLASSIC_1,DAY(S)
35140,Forfait 600MB - 400F,DATA_BUNDLE,400,LS_CLASSIC_1,DAY(S)
35141,Forfait 900MB - 600F,DATA_BUNDLE,600,LS_CLASSIC_1,DAY(S)
35141,Forfait 900MB - 600F,DATA_BUNDLE,600,LS_CLASSIC_1,DAY(S)
35142,Forfait 1024MB - 700F,DATA_BUNDLE,700,LS_CLASSIC_1,DAY(S)
35142,Forfait 1024MB - 700F,DATA_BUNDLE,700,LS_CLASSIC_1,DAY(S)
35143,Forfait 1536MB - 1200F,DATA_BUNDLE,1200,LS_CLASSIC_1,DAY(S)
35143,Forfait 1536MB - 1200F,DATA_BUNDLE,1200,LS_CLASSIC_1,DAY(S)
35144,Forfait 800MB - 800F,DATA_BUNDLE,800,LS_CLASSIC_1,DAY(S)
35144,Forfait 800MB - 800F,DATA_BUNDLE,800,LS_CLASSIC_1,DAY(S)
35145,Forfait 2560MB - 2500F,DATA_BUNDLE,2500,LS_CLASSIC_1,DAY(S)
35145,Forfait 2560MB - 2500F,DATA_BUNDLE,2500,LS_CLASSIC_1,DAY(S)
35146,Forfait 3072MB - 3000F,DATA_BUNDLE,3000,LS_CLASSIC_1,DAY(S)
35146,Forfait 3072MB - 3000F,DATA_BUNDLE,3000,LS_CLASSIC_1,DAY(S)
35147,Forfait 4608MB - 4500F,DATA_BUNDLE,4500,LS_CLASSIC_1,DAY(S)
35147,Forfait 4608MB - 4500F,DATA_BUNDLE,4500,LS_CLASSIC_1,DAY(S)
35148,Forfait 10240MB - 7000F,DATA_BUNDLE,7000,LS_CLASSIC_1,DAY(S)
35148,Forfait 10240MB - 7000F,DATA_BUNDLE,7000,LS_CLASSIC_1,DAY(S)
35149,Forfait 700MB - 800F,DATA_BUNDLE,800,LS_CLASSIC_1,DAY(S)
35149,Forfait 700MB - 800F,DATA_BUNDLE,800,LS_CLASSIC_1,DAY(S)
35151,Forfait Entreprise 30 jours 100MB par jour,DATA_BUNDLE,0,YEAR(S),10
35151,Forfait Entreprise 30 jours 100MB par jour,DATA_BUNDLE,0,YEAR(S),10
35151,Forfait Entreprise 30 jours 100MB par jour,DATA_BUNDLE,0,YEAR(S),10
35151,Forfait Entreprise 30 jours 100MB par jour,DATA_BUNDLE,0,YEAR(S),10
35152,Forfait Entreprise 30 jours 200MB par jour,DATA_BUNDLE,0,YEAR(S),10
35152,Forfait Entreprise 30 jours 200MB par jour,DATA_BUNDLE,0,YEAR(S),10
35152,Forfait Entreprise 30 jours 200MB par jour,DATA_BUNDLE,0,YEAR(S),10
35152,Forfait Entreprise 30 jours 200MB par jour,DATA_BUNDLE,0,YEAR(S),10
35153,Forfait Entreprise a 30 jours 500MB par jour,DATA_BUNDLE,0,YEAR(S),10
35153,Forfait Entreprise a 30 jours 500MB par jour,DATA_BUNDLE,0,YEAR(S),10
35153,Forfait Entreprise a 30 jours 500MB par jour,DATA_BUNDLE,0,YEAR(S),10
35153,Forfait Entreprise a 30 jours 500MB par jour,DATA_BUNDLE,0,YEAR(S),10
35154,Forfait Entreprise 30 jours 1GB par jour,DATA_BUNDLE,0,YEAR(S),10
35154,Forfait Entreprise 30 jours 1GB par jour,DATA_BUNDLE,0,YEAR(S),10
